time,fp_l_force_x,fp_l_force_y,fp_l_force_z,fp_l_cop_x,fp_l_cop_y,fp_l_cop_z,fp_r_force_x,fp_r_force_y,fp_r_force_z,fp_r_cop_x,fp_r_cop_y,fp_r_cop_z
43.575,49.58871,623.2122,-17.19484,-2.771526,0.007994001,-3.509463,-48.81509,657.7878,-47.78819,-2.234986,0.007675338,-3.444168
43.58,48.47523,629.0625,-16.01502,-2.771317,0.007991462,-3.510118,-48.06144,657.3726,-47.62493,-2.234812,0.007672569,-3.445387
43.585,47.13542,634.4423,-14.69488,-2.771096,0.00798844,-3.510912,-47.01132,656.703,-47.34681,-2.234668,0.007669452,-3.446682
43.59,45.58733,638.8327,-13.1988,-2.770873,0.007984854,-3.511874,-45.69131,655.3706,-46.73227,-2.234534,0.00766593,-3.448097
43.595,43.85718,641.8117,-11.51849,-2.770651,0.007980692,-3.513011,-44.10907,652.9686,-45.58777,-2.234399,0.00766195,-3.449673
43.6,41.98472,643.1083,-9.689793,-2.77043,0.007976017,-3.514303,-42.2559,649.1737,-43.79308,-2.234255,0.007657466,-3.451435
43.605,40.02863,642.6313,-7.798197,-2.770209,0.007970961,-3.515709,-40.1162,643.8127,-41.33036,-2.234104,0.007652446,-3.453392
43.61,38.06802,640.4642,-5.970548,-2.769982,0.007965709,-3.517171,-37.67984,636.8949,-38.28879,-2.233954,0.007646885,-3.455533
43.615,36.19687,636.8264,-4.354195,-2.769749,0.007960469,-3.518626,-34.95349,628.5981,-34.8451,-2.233817,0.007640809,-3.457829
43.62,34.51196,632.0066,-3.088656,-2.769508,0.007955439,-3.520014,-31.96784,619.2186,-31.22769,-2.233709,0.00763428,-3.460238
43.625,33.09768,626.2875,-2.278144,-2.769265,0.007950781,-3.521289,-28.77987,609.1022,-27.67592,-2.23364,0.007627393,-3.462707
43.63,32.01309,619.8826,-1.973773,-2.769029,0.007946599,-3.522425,-25.47052,598.5808,-24.40545,-2.233619,0.007620267,-3.465184
43.635,31.28573,612.9038,-2.17123,-2.768812,0.007942939,-3.523413,-22.13888,587.9308,-21.58564,-2.233647,0.007613035,-3.467621
43.64,30.91352,605.3692,-2.823989,-2.768624,0.0079398,-3.524259,-18.89373,577.3537,-19.32947,-2.233722,0.007605833,-3.469976
43.645,30.87312,597.2465,-3.866083,-2.768475,0.007937159,-3.524976,-15.84386,566.9736,-17.69262,-2.233837,0.007598791,-3.472214
43.65,31.13064,588.5141,-5.235164,-2.76837,0.007935,-3.525572,-13.08879,556.8396,-16.67765,-2.233979,0.007592024,-3.474315
43.655,31.65,579.2112,-6.88729,-2.768307,0.007933332,-3.52604,-10.71166,546.929,-16.24043,-2.234136,0.007585623,-3.476268
43.66,32.39521,569.4515,-8.798942,-2.768277,0.007932201,-3.526365,-8.774501,537.1517,-16.29854,-2.234292,0.007579654,-3.478073
43.665,33.32614,559.3947,-10.95708,-2.768268,0.007931668,-3.526521,-7.31505,527.3589,-16.74256,-2.234431,0.007574154,-3.479743
43.67,34.39061,549.1891,-13.34228,-2.768263,0.00793179,-3.526481,-6.343962,517.36,-17.45052,-2.234539,0.007569131,-3.481299
43.675,35.5185,538.9146,-15.91215,-2.768249,0.007932582,-3.526236,-5.842854,506.9528,-18.3035,-2.234603,0.007564564,-3.482767
43.68,36.62332,528.5555,-18.59173,-2.768219,0.007933993,-3.525796,-5.764771,495.9659,-19.19845,-2.234612,0.007560409,-3.484179
43.685,37.61333,518.0149,-21.27526,-2.768171,0.007935899,-3.525197,-6.038684,484.3057,-20.05511,-2.234561,0.007556607,-3.485562
43.69,38.40938,507.1658,-23.83952,-2.76811,0.007938117,-3.524497,-6.578239,471.9939,-20.81628,-2.234449,0.007553083,-3.486944
43.695,38.96277,495.9141,-26.16419,-2.768045,0.007940433,-3.523766,-7.293445,459.1773,-21.44371,-2.234284,0.007549757,-3.488341
43.7,39.26601,484.2453,-28.15206,-2.767989,0.007942637,-3.523074,-8.102834,446.1057,-21.91252,-2.234078,0.007546549,-3.489762
43.705,39.35228,472.2335,-29.74182,-2.767955,0.007944558,-3.522478,-8.943518,433.0818,-22.20619,-2.233847,0.007543385,-3.491207
43.71,39.28435,460.0096,-30.90932,-2.767957,0.007946085,-3.522019,-9.77709,420.3974,-22.31238,-2.233608,0.007540202,-3.49267
43.715,39.13677,447.7035,-31.65821,-2.768007,0.007947172,-3.521718,-10.59036,408.275,-22.2202,-2.233376,0.007536962,-3.494142
43.72,38.97654,435.3882,-32.00549,-2.768115,0.007947834,-3.521575,-11.39098,396.827,-21.91929,-2.233158,0.007533655,-3.495615
43.725,38.84706,423.0489,-31.96993,-2.768287,0.007948123,-3.521578,-12.19906,386.0432,-21.40214,-2.232952,0.007530299,-3.497086
43.73,38.75903,410.5887,-31.5688,-2.768527,0.007948101,-3.52171,-13.03657,375.8092,-20.66955,-2.23275,0.00752694,-3.498553
43.735,38.69037,397.866,-30.82309,-2.768831,0.007947818,-3.521954,-13.91721,365.9512,-19.73725,-2.232537,0.00752364,-3.500016
43.74,38.59519,384.7494,-29.76587,-2.769196,0.007947294,-3.522303,-14.83945,356.2926,-18.63978,-2.232301,0.007520462,-3.501472
43.745,38.41876,371.1693,-28.44693,-2.769614,0.00794652,-3.522754,-15.78457,346.7073,-17.42839,-2.232035,0.007517456,-3.502916
43.75,38.11348,357.1522,-26.92988,-2.770077,0.00794547,-3.523312,-16.71974,337.1553,-16.16245,-2.231741,0.007514644,-3.504339
43.755,37.65067,342.8282,-25.28273,-2.770576,0.007944118,-3.52398,-17.60476,327.695,-14.89691,-2.231429,0.007512018,-3.505724
43.76,37.02527,328.4107,-23.5662,-2.771095,0.007942452,-3.524752,-18.40104,318.4734,-13.66993,-2.231123,0.007509546,-3.507048
43.765,36.25379,314.1595,-21.82439,-2.77162,0.007940498,-3.525615,-19.081,309.6965,-12.49493,-2.230847,0.007507185,-3.508286
43.77,35.36802,300.3417,-20.0813,-2.772132,0.00793832,-3.526538,-19.63565,301.5899,-11.36027,-2.23063,0.007504902,-3.509406
43.775,34.40726,287.201,-18.34405,-2.77261,0.007936023,-3.527479,-20.07765,294.3589,-10.23795,-2.230495,0.007502689,-3.510376
43.78,33.41065,274.9408,-16.61115,-2.773035,0.007933746,-3.528387,-20.43785,288.1583,-9.099665,-2.230457,0.007500575,-3.51116
43.785,32.41067,263.7174,-14.88213,-2.773387,0.00793164,-3.529205,-20.75621,283.0815,-7.935009,-2.230528,0.007498633,-3.511716
43.79,31.42885,253.6398,-13.16468,-2.773648,0.007929846,-3.529881,-21.07071,279.1677,-6.764131,-2.23071,0.007496982,-3.512
43.795,30.47502,244.7738,-11.47679,-2.7738,0.00792847,-3.530374,-21.40867,276.4222,-5.63854,-2.231002,0.007495772,-3.511961
43.8,29.55002,237.1482,-9.843961,-2.77383,0.007927571,-3.530661,-21.78336,274.8376,-4.62817,-2.231398,0.007495158,-3.511557
43.805,28.6508,230.7619,-8.293137,-2.773729,0.007927154,-3.530733,-22.19643,274.4085,-3.798852,-2.231888,0.007495264,-3.510759
43.81,27.77565,225.5893,-6.845461,-2.773492,0.007927187,-3.5306,-22.64384,275.1314,-3.188698,-2.23246,0.007496147,-3.509568
43.815,26.92815,221.5835,-5.509829,-2.773123,0.007927623,-3.530275,-23.12238,276.992,-2.792554,-2.233096,0.00749778,-3.508018
43.82,26.11925,218.6811,-4.278672,-2.772629,0.007928421,-3.529777,-23.63396,279.9468,-2.560491,-2.23378,0.007500058,-3.506175
43.825,25.36728,216.8089,-3.127471,-2.772026,0.007929569,-3.529117,-24.18671,283.9074,-2.410937,-2.234492,0.007502833,-3.504117
43.83,24.69636,215.8923,-2.019173,-2.771328,0.007931084,-3.528295,-24.79338,288.7379,-2.253665,-2.235215,0.007505954,-3.501923
43.835,24.13324,215.8642,-0.9133694,-2.770551,0.00793301,-3.52731,-25.46861,294.266,-2.014661,-2.235934,0.007509306,-3.499656
43.84,23.70309,216.6704,0.2218314,-2.769712,0.007935393,-3.526154,-26.22708,300.3071,-1.654552,-2.236639,0.007512828,-3.497353
43.845,23.42493,218.2719,1.398938,-2.768823,0.007938274,-3.524822,-27.08378,306.6939,-1.174915,-2.237321,0.007516508,-3.495031
43.85,23.30768,220.6434,2.605412,-2.767897,0.007941668,-3.523317,-28.05606,313.298,-0.6113375,-2.237973,0.007520374,-3.492692
43.855,23.3485,223.7699,3.806196,-2.766947,0.00794556,-3.521649,-29.16584,320.0381,-0.01698658,-2.238586,0.007524465,-3.490336
43.86,23.53431,227.6394,4.954581,-2.765982,0.007949906,-3.519837,-30.44006,326.8711,0.5560887,-2.239152,0.007528814,-3.487965
43.865,23.84628,232.2331,6.008129,-2.765012,0.00795463,-3.517908,-31.90786,333.7709,1.070085,-2.239661,0.007533429,-3.485591
43.87,24.26572,237.5118,6.944064,-2.764046,0.007959628,-3.515899,-33.59448,340.7051,1.504215,-2.240106,0.007538289,-3.483233
43.875,24.77903,243.4028,7.768824,-2.763091,0.007964777,-3.51385,-35.51305,347.6175,1.847889,-2.240484,0.007543344,-3.480912
43.88,25.37947,249.7904,8.518789,-2.762154,0.007969943,-3.511806,-37.65749,354.4211,2.090372,-2.240797,0.007548526,-3.478648
43.885,26.06517,256.5154,9.251899,-2.761245,0.007975,-3.509808,-39.99929,361.0031,2.214833,-2.241051,0.007553754,-3.476459
43.89,26.83403,263.3842,10.03201,-2.760372,0.007979848,-3.507893,-42.49007,367.2359,2.201679,-2.241258,0.007558944,-3.474357
43.895,27.67806,270.1843,10.90958,-2.759543,0.007984423,-3.506082,-45.0687,372.9918,2.040086,-2.241428,0.007564015,-3.472354
43.9,28.57934,276.7031,11.90372,-2.758764,0.007988702,-3.504388,-47.66958,378.1534,1.74133,-2.241568,0.007568893,-3.470461
43.905,29.50912,282.7458,12.99133,-2.758039,0.007992695,-3.502807,-50.22794,382.6205,1.346032,-2.241686,0.007573513,-3.468693
43.91,30.43044,288.1529,14.1077,-2.757368,0.007996445,-3.501327,-52.68008,386.3117,0.9203003,-2.241785,0.007577813,-3.467065
43.915,31.30342,292.8147,15.15954,-2.756748,0.008000017,-3.499928,-54.95976,389.1674,0.5411336,-2.241867,0.007581737,-3.465592
43.92,32.09234,296.6828,16.04717,-2.756174,0.008003492,-3.498583,-56.99442,391.1579,0.2766806,-2.241936,0.007585233,-3.464284
43.925,32.77304,299.7732,16.68897,-2.755644,0.008006949,-3.497265,-58.70601,392.2969,0.1693755,-2.242001,0.007588261,-3.463145
43.93,33.339,302.1603,17.04119,-2.755153,0.008010457,-3.495952,-60.01862,392.6597,0.2283105,-2.242073,0.007590791,-3.462166
43.935,33.80415,303.9626,17.10756,-2.7547,0.008014051,-3.494634,-60.8726,392.3976,0.4325883,-2.242167,0.00759281,-3.461326
43.94,34.20082,305.3227,16.93708,-2.754287,0.008017724,-3.493313,-61.24094,391.7405,0.7426301,-2.242301,0.007594324,-3.4606
43.945,34.57299,306.3849,16.61145,-2.753916,0.008021421,-3.492006,-61.14241,390.9803,1.114022,-2.242487,0.007595363,-3.459953
43.95,34.96671,307.2759,16.22577,-2.753589,0.008025049,-3.490744,-60.64607,390.4344,1.508888,-2.242735,0.007595992,-3.459353
43.955,35.42111,308.0921,15.86792,-2.753309,0.008028502,-3.489558,-59.86404,390.3964,1.90167,-2.243043,0.00759631,-3.458765
43.96,35.96264,308.8933,15.60128,-2.753076,0.008031688,-3.488477,-58.93353,391.0873,2.278337,-2.243402,0.007596444,-3.458161
43.965,36.60404,309.7051,15.45502,-2.752892,0.008034551,-3.487519,-57.9926,392.6202,2.630147,-2.2438,0.007596538,-3.457511
43.97,37.34713,310.5268,15.42322,-2.75276,0.008037086,-3.486687,-57.1565,394.9889,2.94487,-2.244221,0.007596727,-3.456791
43.975,38.18767,311.3444,15.47192,-2.752682,0.008039336,-3.485969,-56.50051,398.0828,3.199298,-2.244656,0.007597127,-3.455979
43.98,39.11996,312.1464,15.55069,-2.752663,0.008041379,-3.485344,-56.05326,401.7231,3.356381,-2.245099,0.007597819,-3.455053
43.985,40.13926,312.9411,15.60455,-2.752702,0.008043308,-3.484784,-55.80091,405.7112,3.368645,-2.245551,0.007598846,-3.454
43.99,41.24104,313.7704,15.58289,-2.752796,0.008045213,-3.48426,-55.70011,409.8764,3.18732,-2.246015,0.007600214,-3.45281
43.995,42.41738,314.718,15.44371,-2.752935,0.00804717,-3.483743,-55.69594,414.1113,2.774682,-2.246497,0.007601891,-3.451484
44,43.65246,315.9069,15.15324,-2.753101,0.008049232,-3.48321,-55.73982,418.3869,2.11583,-2.247003,0.007603822,-3.450036
44.005,44.9192,317.4856,14.68296,-2.753274,0.008051434,-3.482637,-55.80288,422.744,1.225958,-2.247532,0.007605938,-3.448489
44.01,46.17899,319.601,14.00642,-2.75343,0.008053792,-3.482009,-55.88153,427.2634,0.1502457,-2.248077,0.007608164,-3.446878
44.015,47.38464,322.3645,13.09828,-2.753548,0.008056304,-3.481315,-55.99456,432.0253,-1.044344,-2.248627,0.007610439,-3.445244
44.02,48.48627,325.8182,11.93716,-2.753613,0.00805895,-3.480552,-56.17359,437.0695,-2.283435,-2.249166,0.007612713,-3.443627
44.025,49.43867,329.9133,10.51262,-2.753617,0.008061692,-3.479729,-56.4503,442.3682,-3.501561,-2.249676,0.007614962,-3.442062
44.03,50.2085,334.5111,8.834899,-2.753561,0.008064479,-3.478861,-56.8446,447.8167,-4.655315,-2.250145,0.00761718,-3.440572
44.035,50.77983,339.4075,6.944406,-2.753452,0.00806725,-3.47797,-57.35706,453.2433,-5.729423,-2.250563,0.007619377,-3.43917
44.04,51.15668,344.378,4.916666,-2.753301,0.008069945,-3.47708,-57.96739,458.435,-6.734706,-2.250925,0.007621571,-3.437855
44.045,51.36224,349.2246,2.859261,-2.753118,0.008072511,-3.476212,-58.63841,463.1714,-7.69982,-2.251234,0.00762378,-3.436617
44.05,51.43479,353.812,0.8995538,-2.752916,0.008074898,-3.475388,-59.32331,467.2589,-8.660019,-2.251495,0.007626009,-3.435447
44.055,51.42127,358.0806,-0.8344408,-2.752705,0.008077055,-3.474629,-59.9735,470.5574,-9.646132,-2.251719,0.007628241,-3.434333
44.06,51.36988,362.0347,-2.234544,-2.752494,0.008078923,-3.473956,-60.54453,472.9938,-10.67611,-2.251918,0.007630436,-3.433271
44.065,51.3229,365.7125,-3.227541,-2.752293,0.008080436,-3.473396,-60.99927,474.5623,-11.75045,-2.252104,0.007632531,-3.432263
44.07,51.31127,369.1486,-3.779995,-2.752112,0.00808152,-3.472975,-61.30914,475.3129,-12.85156,-2.252288,0.007634451,-3.431319
44.075,51.35177,372.3416,-3.89213,-2.751959,0.0080821,-3.47272,-61.45474,475.3326,-13.94663,-2.252475,0.007636122,-3.430456
44.08,51.4467,375.2367,-3.585075,-2.751843,0.008082109,-3.472657,-61.42689,474.7235,-14.99344,-2.252665,0.007637486,-3.429692
44.085,51.58577,377.7283,-2.888608,-2.75177,0.008081498,-3.472803,-61.22825,473.5829,-15.94862,-2.252853,0.007638514,-3.429048
44.09,51.74885,379.6802,-1.835739,-2.751742,0.008080245,-3.473165,-60.87464,471.9907,-16.77718,-2.253027,0.007639219,-3.428535
44.095,51.90935,380.957,-0.4665275,-2.751756,0.008078367,-3.473738,-60.39491,470.0091,-17.46106,-2.253175,0.007639655,-3.428156
44.1,52.03801,381.4555,1.161541,-2.751807,0.008075926,-3.474499,-59.82875,467.6925,-18.00399,-2.253281,0.007639905,-3.427905
44.105,52.10803,381.1286,2.963133,-2.751888,0.008073036,-3.475411,-59.22266,465.1062,-18.43022,-2.253335,0.007640058,-3.427769
44.11,52.10175,379.9942,4.82202,-2.751989,0.008069849,-3.476423,-58.6253,462.3429,-18.77621,-2.253331,0.007640181,-3.427733
44.115,52.01813,378.1314,6.600523,-2.752105,0.008066544,-3.477479,-58.08302,459.5299,-19.0772,-2.253269,0.007640306,-3.427786
44.12,51.87826,375.6669,8.161659,-2.752231,0.008063303,-3.47852,-57.63599,456.8213,-19.35276,-2.253157,0.007640422,-3.427921
44.125,51.72594,372.7569,9.398413,-2.752366,0.008060288,-3.479498,-57.31512,454.3756,-19.5967,-2.253003,0.007640492,-3.428136
44.13,51.62109,369.5703,10.26034,-2.752513,0.008057614,-3.480379,-57.14022,452.3279,-19.77533,-2.252816,0.007640467,-3.428435
44.135,51.62672,366.2736,10.76721,-2.752674,0.008055334,-3.48115,-57.11955,450.7647,-19.83522,-2.252603,0.007640307,-3.428821
44.14,51.79271,363.0175,11.00336,-2.752854,0.008053432,-3.481816,-57.2509,449.7101,-19.71836,-2.252365,0.007639986,-3.4293
44.145,52.14135,359.9255,11.09338,-2.75305,0.008051831,-3.482401,-57.52374,449.1265,-19.37971,-2.252104,0.007639503,-3.429872
44.15,52.65942,357.0849,11.16697,-2.753257,0.00805042,-3.482934,-57.92153,448.9283,-18.8017,-2.251818,0.007638871,-3.430532
44.155,53.2992,354.5423,11.32449,-2.753466,0.008049082,-3.483446,-58.42347,449.0046,-18.00131,-2.251511,0.007638117,-3.431267
44.16,53.98816,352.3018,11.61452,-2.753662,0.008047722,-3.483958,-59.00536,449.2443,-17.02773,-2.251187,0.007637276,-3.43206
44.165,54.64426,350.3306,12.0293,-2.753833,0.008046291,-3.484477,-59.63985,449.5602,-15.95103,-2.250851,0.007636382,-3.432888
44.17,55.19214,348.5712,12.51757,-2.753963,0.00804479,-3.484998,-60.29682,449.9057,-14.84535,-2.250513,0.007635463,-3.43373
44.175,55.57629,346.961,13.00861,-2.754046,0.008043261,-3.485501,-60.94424,450.2794,-13.77168,-2.250177,0.007634532,-3.43457
44.18,55.76812,345.4543,13.4387,-2.754075,0.008041771,-3.485964,-61.55008,450.7176,-12.76612,-2.24985,0.007633584,-3.435403
44.185,55.76668,344.0405,13.77213,-2.754054,0.008040386,-3.48637,-62.08482,451.273,-11.83706,-2.249533,0.007632597,-3.436234
44.19,55.59362,342.7515,14.01151,-2.753991,0.008039147,-3.48671,-62.52486,451.9883,-10.97118,-2.249225,0.007631541,-3.437074
44.195,55.28469,341.6531,14.1956,-2.753898,0.008038052,-3.486991,-62.85576,452.8711,-10.14459,-2.248922,0.007630395,-3.437939
44.2,54.88007,340.8244,14.38579,-2.753791,0.008037049,-3.487237,-63.07482,453.8809,-9.334324,-2.248617,0.007629153,-3.438839
44.205,54.41617,340.3299,14.64529,-2.753683,0.00803605,-3.487481,-63.19176,454.9326,-8.52662,-2.248302,0.007627835,-3.439781
44.21,53.92075,340.1958,15.01709,-2.753582,0.008034957,-3.487757,-63.22671,455.9165,-7.721338,-2.247973,0.007626475,-3.440758
44.215,53.41234,340.3991,15.50741,-2.753491,0.008033687,-3.488092,-63.2056,456.7287,-6.933154,-2.247629,0.00762512,-3.441757
44.22,52.90304,340.8693,16.08028,-2.75341,0.008032202,-3.488497,-63.15384,457.3003,-6.190614,-2.247275,0.007623807,-3.442758
44.225,52.40274,341.5053,16.66485,-2.753335,0.008030514,-3.488966,-63.09104,457.6169,-5.532923,-2.246917,0.007622565,-3.44374
44.23,51.92276,342.1982,17.17326,-2.753267,0.008028683,-3.489481,-63.02874,457.7236,-5.003484,-2.246565,0.00762141,-3.444683
44.235,51.47741,342.8554,17.5229,-2.753207,0.008026796,-3.490018,-62.97244,457.7129,-4.63966,-2.246226,0.007620347,-3.445574
44.24,51.08342,343.4179,17.65637,-2.753161,0.008024949,-3.49055,-62.92645,457.7002,-4.460491,-2.245903,0.007619378,-3.446408
44.245,50.75781,343.8683,17.553,-2.753137,0.008023227,-3.491055,-62.8984,457.7944,-4.456717,-2.245593,0.007618498,-3.447192
44.25,50.51503,344.2259,17.229,-2.753142,0.008021691,-3.49152,-62.90051,458.0698,-4.588434,-2.245288,0.0076177,-3.447939
44.255,50.36451,344.5344,16.72654,-2.753184,0.008020376,-3.491938,-62.94626,458.5481,-4.793527,-2.24498,0.007616969,-3.448669
44.26,50.30935,344.8456,16.09646,-2.753262,0.008019295,-3.492304,-63.04413,459.1957,-5.00521,-2.244658,0.007616291,-3.449401
44.265,50.34685,345.2062,15.38115,-2.753375,0.008018445,-3.492619,-63.19221,459.9371,-5.172275,-2.244317,0.007615651,-3.450151
44.27,50.4708,345.6512,14.60449,-2.753517,0.00801782,-3.492882,-63.3771,460.6815,-5.273889,-2.243955,0.007615041,-3.450923
44.275,50.67473,346.2032,13.77221,-2.753681,0.008017415,-3.493089,-63.57802,461.3539,-5.323047,-2.243576,0.007614459,-3.451711
44.28,50.95488,346.8782,12.88087,-2.753858,0.008017226,-3.493239,-63.77487,461.9207,-5.35758,-2.243187,0.007613906,-3.452504
44.285,51.3115,347.6922,11.92994,-2.754046,0.008017248,-3.49333,-63.95647,462.4007,-5.422531,-2.242801,0.007613379,-3.453285
44.29,51.74812,348.668,10.93049,-2.754242,0.008017472,-3.493365,-64.12565,462.8572,-5.55067,-2.242425,0.007612868,-3.454044
44.295,52.26919,349.837,9.907165,-2.754445,0.008017879,-3.493349,-64.29869,463.3743,-5.748104,-2.242066,0.007612359,-3.454776
44.3,52.87789,351.2385,8.894575,-2.754658,0.008018434,-3.493293,-64.49935,464.0252,-5.989802,-2.241724,0.00761183,-3.45549
44.305,53.57517,352.9139,7.932004,-2.754882,0.008019082,-3.493215,-64.74994,464.8459,-6.226319,-2.241391,0.007611263,-3.4562
44.31,54.36008,354.8999,7.059201,-2.755117,0.008019749,-3.493137,-65.06247,465.8227,-6.3993,-2.241061,0.007610645,-3.456925
44.315,55.22986,357.2195,6.313335,-2.755363,0.008020346,-3.493086,-65.43327,466.8957,-6.460417,-2.240724,0.007609979,-3.457677
44.32,56.17877,359.8759,5.72533,-2.755617,0.008020785,-3.493087,-65.84254,467.9766,-6.387246,-2.240374,0.007609281,-3.458461
44.325,57.19555,362.8494,5.314455,-2.755875,0.008020996,-3.493158,-66.25863,468.9702,-6.190764,-2.24001,0.007608573,-3.459269
44.33,58.26133,366.0981,5.082276,-2.756131,0.008020945,-3.493307,-66.64574,469.7936,-5.912082,-2.239636,0.007607881,-3.460087
44.335,59.34985,369.5648,5.009088,-2.756381,0.008020641,-3.493529,-66.97235,470.3876,-5.609843,-2.239261,0.007607225,-3.460894
44.34,60.43058,373.184,5.05622,-2.756618,0.00802013,-3.493807,-67.21815,470.72,-5.34312,-2.238897,0.007606617,-3.461669
44.345,61.47369,376.8889,5.175352,-2.756841,0.008019487,-3.494117,-67.3777,470.7866,-5.156069,-2.238555,0.007606066,-3.46239
44.35,62.45496,380.614,5.322392,-2.757047,0.008018787,-3.494435,-67.46009,470.6126,-5.069526,-2.238245,0.007605577,-3.463039
44.355,63.35888,384.2935,5.470683,-2.757234,0.00801808,-3.494745,-67.48555,470.2575,-5.081402,-2.237978,0.007605154,-3.463598
44.36,64.17836,387.8576,5.617817,-2.757401,0.008017386,-3.495042,-67.4803,469.8199,-5.173751,-2.237763,0.007604796,-3.464055
44.365,64.91164,391.2305,5.782573,-2.757547,0.008016682,-3.49533,-67.47122,469.4357,-5.32188,-2.237608,0.007604498,-3.464399
44.37,65.55788,394.3326,5.992527,-2.757672,0.008015931,-3.495622,-67.4812,469.2637,-5.501246,-2.237517,0.007604243,-3.464627
44.375,66.1145,397.0876,6.267293,-2.757775,0.008015095,-3.495927,-67.52532,469.4558,-5.690379,-2.237492,0.007604012,-3.464745
44.38,66.57811,399.4334,6.60492,-2.757857,0.008014162,-3.49625,-67.60812,470.1168,-5.870747,-2.237527,0.007603782,-3.46477
44.385,66.94906,401.3347,6.977886,-2.757923,0.008013158,-3.496587,-67.72227,471.2662,-6.025822,-2.237608,0.007603534,-3.464728
44.39,67.23697,402.7926,7.340776,-2.757981,0.008012138,-3.496925,-67.84942,472.8177,-6.141166,-2.237719,0.007603255,-3.464652
